IP_Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Anomaly_Count,Top_User_Agent,Top_Location
117.192.91.69,3,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,3,3,3,0,Opera,Tunisia
117.193.103.7,2,0,0,1,0,1,0,0,2,2,2,0,Opera,Bermuda
117.194.191.33,4,0,0.25,0.5,0.25,0.25,0.5,0.25,3,4,4,0,Bot,Kuwait
117.195.122.121,4,0,0.25,0.25,0.5,0.25,0.25,0.5,3,4,4,0,Edge,Lebanon
117.199.207.20,1,1,0,0,0,1,0,0,1,1,1,0,Safari,France
117.2.12.159,1,1,0,0,0,1,0,0,1,1,1,0,Bot,Brazil
117.20.72.255,2,0,1,0,0,1,0,0,2,2,2,0,Opera,Samoa
117.20.92.115,1,0,1,0,0,0,0,1,1,1,1,0,Chrome,India
117.201.0.47,1,0,0,0,1,0,0,1,1,1,1,0,Bot,New Zealand
117.201.169.145,3,0.666666667,0,0.333333333,0,0.333333333,0,0.666666667,3,3,3,0,Firefox,Luxembourg
117.202.46.156,6,0.5,0.333333333,0.166666667,0,0.333333333,0.166666667,0.5,5,6,6,1,Edge,United States of America
117.204.75.84,5,0.2,0.8,0,0,0.6,0,0.4,4,5,5,0,Safari,Slovakia (Slovak Republic)
117.205.34.91,6,0,0.333333333,0.333333333,0.333333333,0.833333333,0,0.166666667,4,6,6,0,Bot,Honduras
117.206.7.36,1,0,0,1,0,0,1,0,1,1,1,0,Bot,USA
117.208.50.128,3,1,0,0,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Opera,Slovakia (Slovak Republic)
117.209.89.165,5,0.2,0.4,0,0.4,0.2,0.2,0.6,5,5,5,1,Chrome,Netherlands Antilles
117.21.0.235,7,0.285714286,0,0.285714286,0.428571429,0.142857143,0.285714286,0.571428571,4,7,7,0,Opera,Ukraine
117.21.247.152,5,0.2,0.4,0.2,0.2,0.4,0,0.6,3,5,5,1,Firefox,Sri Lanka
117.210.107.252,1,0,1,0,0,0,0,1,1,1,1,0,Safari,India
117.210.148.103,1,0,0,1,0,0,1,0,1,1,1,1,Safari,India
117.210.195.206,1,0,0,0,1,1,0,0,1,1,1,0,Chrome,Canada
117.213.214.144,6,0.666666667,0.166666667,0,0.166666667,0.5,0,0.5,4,6,6,0,Opera,Sri Lanka
117.217.14.25,4,0,0.25,0.75,0,0.5,0.25,0.25,3,4,4,0,Firefox,Svalbard & Jan Mayen Islands
117.217.86.106,1,0,1,0,0,0,0,1,1,1,1,0,Bot,Malaysia
117.218.183.63,6,0.333333333,0.166666667,0.166666667,0.333333333,0.5,0.166666667,0.333333333,5,6,6,0,Opera,Libyan Arab Jamahiriya
117.218.241.177,1,0,1,0,0,1,0,0,1,1,1,0,Firefox,Brazil
117.222.233.12,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,0,Chrome,Turks and Caicos Islands
117.226.192.150,5,0.6,0.2,0,0.2,0.2,0,0.8,3,5,5,0,Edge,Argentina
117.226.227.88,4,0.25,0.25,0.25,0.25,0.5,0.25,0.25,3,4,4,0,Safari,Vietnam
117.227.233.132,2,0,0,0.5,0.5,1,0,0,2,2,2,0,Firefox,Saint Helena
117.229.219.144,4,0.75,0,0,0.25,0.25,0.25,0.5,2,4,4,0,Chrome,Cyprus
117.23.15.25,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,India
117.23.91.216,1,0,1,0,0,1,0,0,1,1,1,0,Bot,Iran
117.233.33.65,1,0,0,0,1,1,0,0,1,1,1,0,Edge,Brazil
117.235.228.164,1,0,0,1,0,0,1,0,1,1,1,0,Edge,China
117.235.230.95,2,0,0,0,1,0,0.5,0.5,2,2,2,0,Opera,Haiti
117.237.170.209,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,Brazil
117.238.65.199,4,0.25,0.25,0.25,0.25,0.25,0,0.75,3,4,4,1,Edge,Mexico
117.239.21.103,3,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,1,Chrome,Cyprus
117.242.139.29,4,0.25,0.25,0.5,0,0.5,0.5,0,3,4,4,0,Opera,Sudan
117.243.156.200,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,India
117.243.176.84,3,0.333333333,0.666666667,0,0,1,0,0,3,3,3,1,Chrome,Cyprus
117.243.254.66,3,0,0.666666667,0,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Opera,Argentina
117.246.73.105,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,Canada
117.247.78.103,6,0.166666667,0.166666667,0.333333333,0.333333333,0.5,0.5,0,5,6,6,1,Opera,Congo
117.249.5.23,1,0,1,0,0,1,0,0,1,1,1,1,Safari,France
117.25.132.38,4,0.25,0,0.5,0.25,0.5,0.25,0.25,3,4,4,0,Chrome,Guinea-Bissau
117.25.155.181,4,0.5,0,0,0.5,0.5,0.25,0.25,4,3,4,1,Edge,Colombia
117.250.19.124,7,0.571428571,0,0,0.428571429,0.428571429,0.142857143,0.428571429,5,7,7,1,Safari,Micronesia
117.252.10.121,4,0.5,0.25,0,0.25,0.25,0.5,0.25,2,4,4,0,Opera,Slovenia
117.253.65.244,5,0.8,0.2,0,0,0,0.2,0.8,3,5,5,0,Bot,Malta
117.254.88.239,3,0.666666667,0,0.333333333,0,1,0,0,2,3,3,0,Opera,Comoros
117.255.225.206,1,0,1,0,0,0,0,1,1,1,1,0,Chrome,Brazil
117.255.32.9,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,2,3,3,0,Edge,Tajikistan
117.27.44.115,2,0,0,0,1,1,0,0,2,2,2,0,Opera,Namibia
117.29.182.139,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Qatar
117.31.103.195,2,0.5,0,0,0.5,0.5,0,0.5,1,2,2,0,Bot,Kazakhstan
117.31.122.70,1,0,1,0,0,0,0,1,1,1,1,0,Bot,Vietnam
117.32.255.179,1,0,0,1,0,1,0,0,1,1,1,0,Firefox,USA
117.34.134.220,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Brazil
117.39.103.233,7,0.285714286,0.142857143,0.428571429,0.142857143,0.142857143,0.285714286,0.571428571,5,7,7,0,Opera,Mauritania
117.39.154.97,4,0,0.5,0.5,0,0.25,0.25,0.5,3,4,4,1,Chrome,Marshall Islands
117.40.251.103,2,1,0,0,0,0.5,0.5,0,2,2,2,0,Opera,Greece
117.42.64.25,4,0,0.25,0.25,0.5,0,0,1,3,4,4,0,Chrome,North Macedonia
117.45.179.210,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,0,Edge,Cocos (Keeling) Islands
117.46.235.42,3,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Safari,New Caledonia
117.46.250.235,4,0.25,0,0.75,0,0.5,0.25,0.25,2,4,4,1,Bot,Saint Lucia
117.49.102.177,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,0,Opera,Benin
117.50.135.188,1,0,1,0,0,0,1,0,1,1,1,0,Firefox,USA
117.51.0.211,5,0.2,0.2,0.4,0.2,0.2,0.2,0.6,3,5,5,0,Chrome,Russian Federation
117.52.243.147,2,0.5,0,0,0.5,1,0,0,2,2,2,0,Edge,Korea
117.53.183.88,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,China
117.53.95.197,3,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Edge,Samoa
117.54.143.144,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Brazil
117.55.37.147,1,0,0,1,0,1,0,0,1,1,1,0,Bot,Brazil
117.55.7.129,4,0,0.75,0,0.25,0.5,0.25,0.25,1,4,4,0,Bot,Panama
117.56.148.151,5,0.2,0.2,0.2,0.4,0.6,0,0.4,4,5,5,0,Chrome,Pakistan
117.59.83.224,8,0.375,0.125,0.25,0.25,0.375,0.125,0.5,5,8,8,0,Chrome,Israel
117.61.132.0,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Opera,Austria
117.61.55.138,6,0,0.333333333,0.333333333,0.333333333,0.333333333,0.166666667,0.5,4,6,6,0,Safari,Azerbaijan
117.66.26.205,5,0.4,0.4,0.2,0,0.4,0,0.6,3,5,5,0,Safari,Rwanda
117.72.116.192,6,0.5,0,0.333333333,0.166666667,0.5,0.166666667,0.333333333,5,6,6,0,Chrome,Czech Republic
117.73.230.17,7,0.285714286,0.285714286,0.285714286,0.142857143,0.571428571,0.142857143,0.285714286,4,7,7,0,Edge,Eritrea
117.74.191.129,1,0,0,1,0,1,0,0,1,1,1,0,Safari,Germany
117.76.20.34,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Tunisia
117.78.43.125,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,Burundi
117.80.207.17,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,0,Opera,Ecuador
117.81.9.110,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,China
117.83.35.232,1,0,1,0,0,0,1,0,1,1,1,0,Bot,Liechtenstein
117.83.90.44,2,0,0.5,0.5,0,0,0,1,2,2,2,0,Bot,Yemen
117.84.167.140,3,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,3,3,3,0,Chrome,North Macedonia
117.84.19.217,4,0.25,0,0.5,0.25,1,0,0,3,4,4,0,Safari,Micronesia
117.84.228.135,2,0.5,0,0,0.5,0,0.5,0.5,2,2,2,0,Opera,Liechtenstein
117.85.217.159,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Safari,South Georgia and the South Sandwich Islands
117.86.102.184,4,0,0.5,0,0.5,0.5,0.25,0.25,3,4,4,0,Chrome,Nicaragua
117.86.88.193,2,0,0.5,0,0.5,0,1,0,2,2,2,0,Safari,Honduras
117.91.63.62,8,0.375,0.375,0.125,0.125,0.375,0.25,0.375,5,8,8,1,Bot,Estonia
117.92.192.65,5,0.2,0.2,0.2,0.4,0.4,0.4,0.2,4,5,5,0,Firefox,Estonia
117.92.238.104,3,1,0,0,0,0.333333333,0.333333333,0.333333333,2,3,3,0,Opera,Moldova
117.93.104.138,5,0.4,0.4,0.2,0,0.6,0,0.4,3,5,5,0,Safari,Togo
117.94.78.183,2,0,0.5,0,0.5,1,0,0,1,2,2,0,Chrome,Swaziland
117.95.80.121,1,0,0,0,1,1,0,0,1,1,1,0,Bot,Brazil
117.97.254.0,1,0,0,1,0,0,1,0,1,1,1,0,Opera,Congo
117.98.47.24,3,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.666666667,3,3,3,0,Chrome,China
117.99.196.122,1,0,0,0,1,1,0,0,1,1,1,0,Opera,France
118.0.180.65,3,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,1,Chrome,Paraguay
118.100.233.228,1,0,1,0,0,1,0,0,1,1,1,0,Edge,Martinique
118.101.105.148,4,0,0.5,0.5,0,0.5,0,0.5,3,4,4,0,Bot,United Arab Emirates
118.102.93.89,4,0.25,0.5,0,0.25,0.5,0.5,0,3,4,4,0,Bot,Barbados
118.103.152.158,2,0,0.5,0.5,0,0.5,0.5,0,2,2,2,0,Chrome,Mongolia
118.106.240.184,2,0.5,0,0,0.5,1,0,0,2,2,2,0,Bot,Namibia
118.108.168.225,1,1,0,0,0,0,0,1,1,1,1,0,Edge,France
118.11.145.9,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,0,Safari,Benin
118.111.19.130,6,0.5,0,0.333333333,0.166666667,1,0,0,5,6,6,0,Edge,Belarus
118.118.240.86,3,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,3,3,3,0,Edge,Kiribati
118.118.245.172,1,0,1,0,0,0,0,1,1,1,1,0,Opera,Brazil
118.119.208.70,4,0.5,0.25,0,0.25,0.75,0,0.25,3,4,4,0,Edge,Solomon Islands
118.12.160.236,4,0.25,0.5,0,0.25,0.25,0.5,0.25,3,4,4,0,Opera,Bouvet Island (Bouvetoya)
118.121.157.92,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,Fiji
118.122.185.141,10,0.4,0,0.2,0.4,0.2,0.3,0.5,5,10,10,0,Safari,Russian Federation
118.125.34.242,1,1,0,0,0,1,0,0,1,1,1,0,Edge,USA
118.126.233.98,2,0,0,0.5,0.5,0.5,0.5,0,2,2,2,0,Edge,Czech Republic
118.127.64.170,4,0.25,0.25,0.5,0,0.5,0,0.5,4,4,4,0,Safari,Papua New Guinea
118.128.14.95,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,2,3,3,0,Chrome,Vanuatu
118.13.38.240,6,0,0.166666667,0.5,0.333333333,0.333333333,0.5,0.166666667,5,6,6,0,Safari,Mauritius
118.132.243.190,5,0,0.4,0.4,0.2,0.6,0,0.4,2,5,5,0,Firefox,Palau
118.134.152.204,6,0,0.166666667,0.333333333,0.5,0.333333333,0,0.666666667,5,6,6,0,Edge,Chile
118.135.160.80,1,0,0,0,1,0,1,0,1,1,1,0,Firefox,Canada
118.137.4.107,1,0,1,0,0,0,0,1,1,1,1,0,Safari,Germany
118.139.93.100,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,0,Chrome,Swaziland
118.142.98.12,1,0,1,0,0,1,0,0,1,1,1,0,Opera,Canada
118.143.247.42,2,0,0,0.5,0.5,0.5,0.5,0,2,2,2,0,Bot,Sierra Leone
118.144.246.200,1,0,1,0,0,1,0,0,1,1,1,0,Firefox,France
118.145.134.228,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Central African Republic
118.145.144.161,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,France
118.147.197.190,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,1,Firefox,Kazakhstan
118.147.235.45,1,0,0,1,0,1,0,0,1,1,1,0,Bot,Ecuador
118.151.231.252,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Edge,United Arab Emirates
118.151.37.141,4,0.5,0,0.25,0.25,0.25,0.25,0.5,4,4,4,0,Safari,El Salvador
118.153.109.49,7,0.285714286,0,0.428571429,0.285714286,0.142857143,0.285714286,0.571428571,5,7,7,1,Opera,Barbados
118.155.138.250,1,0,1,0,0,0,0,1,1,1,1,0,Opera,France
118.161.73.70,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Chrome,Malta
118.162.41.112,5,0.6,0.2,0.2,0,0.2,0,0.8,3,5,5,0,Edge,United Kingdom
118.163.250.76,8,0.5,0,0.375,0.125,0.25,0.375,0.375,6,8,8,0,Safari,India
118.163.46.57,1,0,1,0,0,0,1,0,1,1,1,0,Edge,Hungary
118.165.244.128,5,0.4,0.2,0.2,0.2,0.6,0.2,0.2,4,5,5,0,Opera,Bahrain
118.168.83.174,2,0.5,0,0.5,0,0,0.5,0.5,2,2,2,0,Bot,Saudi Arabia
118.17.186.216,2,0,0,0.5,0.5,0.5,0.5,0,1,2,2,0,Opera,Nauru
118.170.158.109,1,1,0,0,0,0,1,0,1,1,1,0,Firefox,Guatemala
118.173.125.98,3,0,0.333333333,0,0.666666667,1,0,0,3,3,3,0,Bot,United Arab Emirates
118.174.228.160,1,0,0,0,1,0,1,0,1,1,1,0,Firefox,Jersey
118.174.241.101,2,1,0,0,0,0.5,0.5,0,2,2,2,0,Firefox,Bangladesh
118.175.250.227,5,0.4,0,0,0.6,0.4,0.2,0.4,4,5,4,0,Bot,Algeria
118.18.4.200,2,0,0,0,1,0,0.5,0.5,2,2,2,0,Bot,Eritrea
118.180.23.156,1,0,0,1,0,1,0,0,1,1,1,0,Opera,USA
118.180.23.219,6,0.166666667,0.333333333,0.333333333,0.166666667,0.833333333,0,0.166666667,3,6,6,0,Chrome,Poland
118.181.233.150,1,1,0,0,0,0,0,1,1,1,1,0,Safari,India
118.182.56.243,4,0.25,0.5,0,0.25,0.25,0.25,0.5,4,4,4,0,Bot,Moldova
118.183.13.216,1,0,1,0,0,1,0,0,1,1,1,0,Edge,France
118.186.122.95,5,0.2,0.2,0,0.6,0.4,0,0.6,4,5,5,0,Bot,China
118.189.127.210,3,0.666666667,0,0.333333333,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Bot,Haiti
118.191.14.139,1,0,1,0,0,1,0,0,1,1,1,0,Chrome,Benin
118.191.151.181,1,0,0,0,1,0,1,0,1,1,1,0,Chrome,Germany
118.193.179.74,5,0.2,0.4,0.4,0,0.4,0,0.6,3,5,5,0,Opera,Sudan
118.193.239.114,1,0,1,0,0,0,1,0,1,1,1,0,Safari,Nauru
118.194.26.187,1,0,1,0,0,0,0,1,1,1,1,0,Chrome,Canada
118.199.217.250,4,0.75,0,0.25,0,0.25,0.25,0.5,4,4,4,0,Chrome,Palestinian Territory
118.2.39.137,2,0,0.5,0,0.5,0,0,1,2,2,2,0,Firefox,Belize
118.202.21.250,3,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,2,3,3,0,Chrome,Bolivia
118.203.84.167,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,0,Opera,Rwanda
118.204.108.6,2,0.5,0,0.5,0,0.5,0,0.5,1,2,2,0,Safari,Palestinian Territory
118.207.42.254,1,0,0,0,1,0,1,0,1,1,1,0,Opera,Germany
118.207.99.194,4,0.25,0.25,0.25,0.25,0.5,0.5,0,2,4,4,0,Bot,Turks and Caicos Islands
118.210.196.192,1,1,0,0,0,0,0,1,1,1,1,0,Opera,Canada
118.216.115.35,1,0,1,0,0,0,0,1,1,1,1,0,Opera,USA
118.219.212.120,1,0,0,0,1,1,0,0,1,1,1,0,Edge,China
118.219.251.50,1,0,0,1,0,0,1,0,1,1,1,0,Bot,Canada
118.22.30.96,5,0.8,0,0.2,0,0.4,0,0.6,2,5,5,0,Bot,Gambia
118.220.229.78,1,0,0,0,1,0,0,1,1,1,1,0,Safari,Germany
118.222.143.107,3,0.333333333,0,0,0.666666667,0.666666667,0.333333333,0,3,3,3,0,Edge,Belize
118.222.199.113,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Jordan
118.227.140.138,8,0,0,0.5,0.5,0.5,0,0.5,6,8,8,1,Opera,Armenia
118.227.169.238,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,0,Edge,Guatemala
118.228.29.219,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Chad
118.23.85.229,2,0,0.5,0,0.5,0.5,0.5,0,2,2,2,0,Safari,Bolivia
118.230.149.146,3,0,0.666666667,0.333333333,0,0,0.333333333,0.666666667,3,3,3,0,Firefox,Niue
118.232.152.35,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,0,Bot,Cuba
118.233.138.77,1,1,0,0,0,0,0,1,1,1,1,0,Safari,Germany
118.234.110.176,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,0,Safari,United States of America
118.234.59.163,6,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,4,6,6,0,Chrome,Belize
118.237.120.100,2,0.5,0.5,0,0,0.5,0.5,0,2,2,2,0,Chrome,United Kingdom
118.240.68.78,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.666666667,0,2,3,3,0,Bot,Serbia
118.241.217.180,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Germany
118.241.219.64,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,Peru
118.241.91.76,3,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,3,3,3,0,Opera,Haiti
118.244.125.18,1,1,0,0,0,1,0,0,1,1,1,0,Safari,Tanzania
118.244.128.84,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,Egypt
118.246.179.113,1,1,0,0,0,0,0,1,1,1,1,0,Safari,France
118.247.212.227,1,0,0,1,0,1,0,0,1,1,1,0,Edge,France
118.247.38.220,1,1,0,0,0,1,0,0,1,1,1,0,Firefox,Germany
118.247.71.111,3,0,0.333333333,0.333333333,0.333333333,1,0,0,2,3,3,0,Safari,Bahrain
118.248.151.202,3,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,3,3,3,0,Opera,French Polynesia
118.25.87.91,1,1,0,0,0,1,0,0,1,1,1,0,Firefox,China
118.250.117.200,4,0.5,0.5,0,0,0.5,0,0.5,3,4,4,0,Edge,Cape Verde
118.251.61.27,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,0,Chrome,New Caledonia
118.252.149.183,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Safari,Guinea-Bissau
118.26.160.255,4,0,0.5,0.25,0.25,0.75,0.25,0,2,4,4,0,Safari,French Polynesia
118.28.247.210,4,0.25,0,0.5,0.25,0.5,0,0.5,3,4,4,0,Opera,Andorra
118.32.178.40,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,United States of America
118.33.70.236,2,0.5,0,0,0.5,1,0,0,2,2,2,0,Bot,Niue
118.34.119.237,5,0.2,0.2,0.2,0.4,0.4,0,0.6,4,5,5,0,Edge,Cape Verde
118.35.12.24,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,0,Chrome,Nicaragua
118.38.10.56,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,3,3,3,0,Safari,United States Virgin Islands
118.39.54.65,1,0,0,0,1,1,0,0,1,1,1,0,Safari,India
118.42.247.239,1,0,0,1,0,0,0,1,1,1,1,0,Bot,Germany
118.44.182.161,3,0,0.333333333,0.666666667,0,0.666666667,0,0.333333333,2,3,3,0,Firefox,Saint Helena
118.44.223.168,5,0.6,0,0,0.4,0.4,0,0.6,4,5,5,1,Firefox,Yemen
118.44.91.216,4,0,0.75,0,0.25,0.5,0,0.5,4,4,4,0,Chrome,Afghanistan
118.47.116.237,3,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.666666667,2,3,3,0,Edge,Bosnia and Herzegovina
118.47.23.27,1,0,1,0,0,0,1,0,1,1,1,0,Chrome,India
118.48.71.229,5,0.2,0.4,0.2,0.2,0.2,0.4,0.4,4,5,5,0,Opera,Faroe Islands
118.49.16.238,1,0,0,1,0,1,0,0,1,1,1,0,Edge,Slovenia
118.55.172.11,3,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.333333333,3,3,3,0,Bot,Spain
118.56.62.141,1,0,1,0,0,0,1,0,1,1,1,0,Firefox,USA
118.6.69.244,5,0.4,0.4,0.2,0,0.6,0.2,0.2,4,5,5,0,Edge,Israel
118.63.217.7,6,0.333333333,0.166666667,0.5,0,0,0.166666667,0.833333333,3,6,6,0,Firefox,Isle of Man
118.64.44.221,4,0,0.75,0,0.25,0.5,0,0.5,4,4,4,0,Firefox,Nicaragua
118.68.214.16,4,0.25,0.25,0.5,0,0.75,0,0.25,3,4,4,0,Edge,Kenya
118.69.16.93,1,0,1,0,0,0,0,1,1,1,1,0,Opera,France
118.72.118.159,3,0.333333333,0,0,0.666666667,0.333333333,0,0.666666667,2,3,3,0,Opera,Saint Barthelemy
118.72.52.19,2,0.5,0,0.5,0,0,0.5,0.5,2,2,2,0,Opera,Anguilla
118.73.234.87,3,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,3,3,3,0,Chrome,United States Virgin Islands
118.73.82.114,4,0.25,0.25,0.5,0,0.25,0.25,0.5,3,4,4,0,Bot,South Georgia and the South Sandwich Islands
118.77.156.240,1,1,0,0,0,0,0,1,1,1,1,0,Safari,Trinidad and Tobago
118.77.54.188,5,0.2,0,0.4,0.4,0.4,0,0.6,3,5,5,0,Safari,Russian Federation
118.78.248.25,2,0.5,0,0,0.5,0,0.5,0.5,2,2,2,0,Bot,Greenland
118.79.59.154,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666667,0,2,3,3,0,Chrome,Fiji
118.79.9.243,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Canada
118.81.203.174,1,0,0,0,1,1,0,0,1,1,1,0,Chrome,Germany
118.82.165.222,3,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.666666667,3,3,3,0,Firefox,North Macedonia
118.82.224.28,6,0,0,0.666666667,0.333333333,0.833333333,0,0.166666667,5,6,6,1,Firefox,Turks and Caicos Islands
118.83.4.119,5,0.4,0.2,0,0.4,0.2,0,0.8,1,5,5,0,Safari,Lebanon
118.83.40.192,2,0.5,0,0.5,0,0,0,1,2,2,2,0,Opera,Wallis and Futuna
118.90.181.71,1,0,0,1,0,0,0,1,1,1,1,0,Edge,Ukraine
118.92.151.69,2,0,1,0,0,0.5,0,0.5,2,2,2,0,Chrome,Panama
118.93.151.16,1,0,0,0,1,0,1,0,1,1,1,0,Bot,Brazil
118.94.15.128,3,0,0,0.666666667,0.333333333,1,0,0,2,3,3,0,Safari,Burkina Faso
118.94.20.24,4,0.25,0.5,0,0.25,0.25,0.25,0.5,4,4,4,0,Chrome,Cyprus
118.96.241.89,2,1,0,0,0,0.5,0,0.5,2,2,2,0,Firefox,Burkina Faso
118.98.177.203,4,0,0.5,0.25,0.25,0.5,0,0.5,3,4,4,0,Opera,Saint Pierre and Miquelon
118.98.75.236,2,0,1,0,0,1,0,0,1,2,2,0,Opera,Martinique
119.0.126.19,2,0,0,0,1,0.5,0.5,0,2,2,2,0,Edge,Congo
119.0.207.206,2,0,0,0,1,0,0,1,2,2,2,0,Edge,Palau
119.1.79.186,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,France
119.103.162.231,5,0.4,0.2,0.2,0.2,0.2,0.4,0.4,3,5,5,0,Chrome,Honduras
119.103.200.147,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,USA
119.105.153.235,6,0.166666667,0,0.5,0.333333333,0.666666667,0,0.333333333,5,6,6,0,Bot,Cocos (Keeling) Islands
119.105.164.218,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Edge,Luxembourg
119.107.215.168,2,0.5,0,0,0.5,0,1,0,2,2,2,0,Chrome,Faroe Islands
119.107.93.194,1,0,0,1,0,1,0,0,1,1,1,0,Edge,Cape Verde
119.109.94.88,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,0,Firefox,Bulgaria
119.113.249.112,1,0,0,1,0,0,1,0,1,1,1,0,Firefox,China
119.114.35.176,4,0.75,0.25,0,0,0.75,0,0.25,4,4,4,0,Edge,Israel
119.115.221.43,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Kiribati
119.115.230.229,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,United Kingdom
119.117.194.188,1,1,0,0,0,1,0,0,1,1,1,0,Firefox,China
119.12.245.88,1,1,0,0,0,0,1,0,1,1,1,0,Edge,Paraguay
119.120.217.210,1,0,0,1,0,1,0,0,1,1,1,0,Edge,Canada
119.125.211.116,3,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,0,Firefox,El Salvador
119.126.47.117,1,0,0,1,0,0,0,1,1,1,1,0,Edge,Nauru
119.13.132.171,3,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Edge,Philippines
119.131.200.166,1,1,0,0,0,0,1,0,1,1,1,0,Bot,Dominican Republic
119.132.247.157,8,0.25,0.375,0.25,0.125,0.875,0,0.125,4,8,8,0,Safari,Ghana
119.138.140.108,3,0.666666667,0,0.333333333,0,0.333333333,0,0.666666667,2,3,3,0,Safari,French Southern Territories
119.140.101.40,1,0,0,1,0,0,1,0,1,1,1,0,Opera,Brazil
119.141.149.51,4,0.75,0,0.25,0,0.5,0,0.5,4,4,4,0,Edge,Belgium
119.142.194.81,1,0,0,0,1,1,0,0,1,1,1,0,Bot,Poland
119.148.68.13,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Cuba
119.148.95.181,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,Gambia
