IP Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Top_User_Agent,Top_Location,Label
155.60.213.244,1,0,0,0,1,0,0,1,1,1,1,Firefox,France,1
155.60.27.161,4,0,0.25,0.25,0.5,0.75,0,0.25,4,4,4,Bot,Czech Republic,-1
155.63.101.121,1,0,0,0,1,0,0,1,1,1,1,Bot,France,1
155.65.169.112,3,0.333333333,0.333333333,0,0.333333333,1,0,0,3,3,3,Edge,Equatorial Guinea,1
155.67.5.88,7,0,0.142857143,0.285714286,0.571428571,0.428571429,0.142857143,0.428571429,4,7,7,Bot,Equatorial Guinea,-1
155.68.127.107,1,0,0,0,1,0,0,1,1,1,1,Opera,USA,1
155.7.194.169,2,0.5,0.5,0,0,0,0,1,2,2,2,Bot,Brazil,1
155.71.36.213,4,0.25,0,0.25,0.5,0.25,0.25,0.5,2,4,4,Chrome,French Polynesia,1
155.75.154.83,5,0.4,0.2,0.2,0.2,0.2,0.2,0.6,4,5,5,Bot,Moldova,-1
155.76.52.24,1,0,0,1,0,0,1,0,1,1,1,Edge,India,1
155.80.40.170,4,0.25,0,0.5,0.25,0.5,0,0.5,3,4,4,Chrome,Sudan,1
155.81.168.9,3,0,0.333333333,0.333333333,0.333333333,0,1,0,3,3,3,Opera,Panama,1
155.84.246.207,2,0,0.5,0,0.5,0,1,0,1,2,2,Opera,Papua New Guinea,1
155.85.251.56,1,0,0,1,0,1,0,0,1,1,1,Safari,Malaysia,1
155.85.91.175,1,0,0,0,1,1,0,0,1,1,1,Opera,Canada,1
155.89.166.196,1,1,0,0,0,1,0,0,1,1,1,Chrome,Armenia,1
155.89.247.81,1,0,1,0,0,1,0,0,1,1,1,Chrome,China,1
155.90.159.132,1,0,0,1,0,1,0,0,1,1,1,Opera,Brazil,1
155.90.53.47,3,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,3,3,3,Bot,Falkland Islands (Malvinas),1
155.95.223.183,4,0.5,0,0,0.5,1,0,0,3,4,4,Firefox,Nauru,1
155.96.157.9,4,0,0.25,0.5,0.25,0.75,0,0.25,3,4,4,Safari,El Salvador,1
155.96.175.232,2,1,0,0,0,0,0,1,2,2,2,Safari,Chad,1
156.0.226.247,2,0,0,0,1,0,0,1,2,2,2,Chrome,Namibia,1
156.100.15.182,7,0.142857143,0.285714286,0.428571429,0.142857143,0.285714286,0,0.714285714,5,7,7,Chrome,Gambia,-1
156.102.207.224,4,0.25,0,0.5,0.25,0.5,0.25,0.25,3,4,4,Safari,Mali,1
156.103.184.30,1,0,1,0,0,0,0,1,1,1,1,Bot,Canada,1
156.103.67.248,4,0,0,0.75,0.25,0.5,0.25,0.25,3,4,4,Firefox,Eritrea,1
156.106.140.119,1,1,0,0,0,0,0,1,1,1,1,Firefox,India,1
156.11.218.246,5,0.2,0.2,0.2,0.4,0.2,0,0.8,5,5,5,Edge,Bulgaria,-1
156.111.14.223,3,0,0.333333333,0.333333333,0.333333333,1,0,0,3,3,3,Bot,Lebanon,1
156.113.132.153,2,0.5,0,0,0.5,0,0.5,0.5,2,2,2,Bot,Micronesia,1
156.114.146.57,3,0.333333333,0.666666667,0,0,0.666666667,0.333333333,0,3,3,3,Edge,Ireland,1
156.117.144.138,2,0,0,0.5,0.5,0.5,0,0.5,1,2,2,Firefox,Suriname,1
156.12.145.145,3,0.333333333,0.333333333,0,0.333333333,0,0,1,3,3,3,Bot,Guadeloupe,1
156.122.166.33,3,0,0,0,1,0.666666667,0,0.333333333,2,3,3,Firefox,Madagascar,1
156.123.135.69,1,0,0,1,0,1,0,0,1,1,1,Bot,Guyana,1
156.124.237.113,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Safari,New Zealand,1
156.125.167.234,4,0.25,0,0.25,0.5,0.5,0,0.5,3,4,4,Firefox,Brazil,1
156.127.98.127,5,0.2,0.4,0.2,0.2,0.6,0.2,0.2,3,5,5,Edge,Uzbekistan,1
156.129.149.165,4,0.75,0,0.25,0,0.25,0.25,0.5,3,4,4,Firefox,Georgia,1
156.129.94.134,1,1,0,0,0,0,1,0,1,1,1,Edge,Hong Kong,1
156.13.96.211,4,0.5,0.25,0,0.25,0,0.25,0.75,3,4,4,Bot,Saint Helena,1
156.133.6.196,1,0,0,1,0,0,0,1,1,1,1,Edge,USA,1
156.134.134.132,1,1,0,0,0,0,0,1,1,1,1,Opera,USA,1
156.135.209.236,3,0.333333333,0,0,0.666666667,0.666666667,0,0.333333333,2,3,3,Bot,Norfolk Island,1
156.136.172.173,6,0.166666667,0,0.666666667,0.166666667,0.833333333,0,0.166666667,5,6,6,Opera,Costa Rica,-1
156.136.82.215,1,0,0,0,1,1,0,0,1,1,1,Firefox,Germany,1
156.137.231.63,4,0.25,0.5,0.25,0,0,0.25,0.75,3,4,4,Opera,Turkey,1
156.137.52.47,1,0,0,1,0,0,0,1,1,1,1,Safari,Germany,1
156.138.71.111,6,0,0.333333333,0.5,0.166666667,0.666666667,0,0.333333333,4,6,6,Opera,Libyan Arab Jamahiriya,-1
156.143.157.18,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,4,4,4,Edge,Gabon,-1
156.147.238.21,1,0,1,0,0,0,0,1,1,1,1,Edge,Japan,1
156.148.17.54,5,0,0.4,0.4,0.2,0.4,0.2,0.4,3,5,5,Edge,Turks and Caicos Islands,1
156.149.243.173,2,0,0,0,1,0,0.5,0.5,2,2,2,Safari,Bahrain,1
156.150.32.65,1,1,0,0,0,0,0,1,1,1,1,Safari,Latvia,1
156.150.58.143,5,0.2,0.2,0.2,0.4,0.4,0.2,0.4,4,5,5,Safari,French Southern Territories,-1
156.152.242.216,1,0,1,0,0,0,1,0,1,1,1,Firefox,Germany,1
156.152.44.220,2,0.5,0,0.5,0,1,0,0,2,2,2,Firefox,Brunei Darussalam,1
156.153.103.20,3,1,0,0,0,0.666666667,0.333333333,0,3,3,3,Bot,Latvia,1
156.155.173.81,8,0.125,0.25,0.25,0.375,0.625,0.25,0.125,3,8,8,Opera,China,-1
156.156.131.2,1,1,0,0,0,0,1,0,1,1,1,Firefox,China,1
156.156.62.61,1,0,1,0,0,1,0,0,1,1,1,Safari,Germany,1
156.157.203.8,5,0,0,0.4,0.6,0.6,0,0.4,4,5,5,Safari,Barbados,-1
156.159.137.200,1,0,1,0,0,0,1,0,1,1,1,Bot,Brazil,1
156.16.137.181,4,0.25,0.75,0,0,0,0.75,0.25,3,4,4,Bot,Lithuania,1
156.16.247.245,1,1,0,0,0,0,1,0,1,1,1,Opera,Brazil,1
156.161.125.17,2,0.5,0,0.5,0,0,0.5,0.5,1,2,2,Chrome,Solomon Islands,1
156.163.145.26,1,1,0,0,0,0,0,1,1,1,1,Edge,Lao People's Democratic Republic,1
156.163.81.26,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Edge,United States of America,1
156.165.186.182,3,0.666666667,0.333333333,0,0,0.666666667,0.333333333,0,2,3,3,Opera,Brunei Darussalam,1
156.166.143.123,1,0,0,1,0,0,1,0,1,1,1,Safari,France,1
156.166.167.169,1,0,0,0,1,0,1,0,1,1,1,Opera,India,1
156.17.34.195,3,0.333333333,0.666666667,0,0,0,0,1,2,3,3,Bot,Greenland,1
156.171.159.60,5,0.2,0.4,0,0.4,0.6,0.2,0.2,4,5,5,Firefox,Argentina,-1
156.173.253.123,6,0.333333333,0.333333333,0,0.333333333,0.5,0,0.5,5,6,6,Firefox,Sudan,-1
156.176.180.155,1,0,0,0,1,1,0,0,1,1,1,Chrome,Canada,1
156.18.228.103,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Safari,Zambia,1
156.184.174.104,4,0,0.75,0.25,0,0.25,0.25,0.5,4,4,4,Bot,Palestinian Territory,-1
156.186.197.129,1,0,0,0,1,1,0,0,1,1,1,Firefox,France,1
156.187.101.200,5,0.4,0.2,0.2,0.2,0.2,0.6,0.2,3,5,5,Edge,Papua New Guinea,1
156.188.34.160,2,0,0,1,0,0.5,0.5,0,1,2,2,Edge,Timor-Leste,1
156.188.37.189,7,0,0.142857143,0.571428571,0.285714286,0.571428571,0.285714286,0.142857143,3,7,7,Edge,Niue,-1
156.189.18.169,5,0,0.4,0.2,0.4,0.6,0,0.4,4,5,5,Safari,Qatar,-1
156.189.69.131,1,0,0,0,1,1,0,0,1,1,1,Edge,Liberia,1
156.190.76.197,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,3,3,3,Opera,Belarus,1
156.193.106.29,2,0.5,0,0,0.5,0,0,1,1,2,2,Firefox,Greece,1
156.195.50.144,3,0,0.333333333,0,0.666666667,0.666666667,0.333333333,0,3,3,3,Firefox,South Georgia and the South Sandwich Islands,1
156.195.91.19,2,0.5,0,0,0.5,0.5,0.5,0,2,2,2,Opera,Qatar,1
156.199.198.118,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,Bot,Malta,1
156.199.83.78,2,0,0.5,0,0.5,1,0,0,2,2,2,Opera,Saint Pierre and Miquelon,1
156.20.198.37,1,0,0,0,1,0,0,1,1,1,1,Safari,Svalbard & Jan Mayen Islands,1
156.20.23.17,4,0.5,0.5,0,0,0.25,0.25,0.5,4,4,4,Safari,South Africa,-1
156.200.25.215,1,1,0,0,0,1,0,0,1,1,1,Edge,India,1
156.201.234.35,1,0,0,1,0,0,1,0,1,1,1,Opera,Tonga,1
156.202.149.91,5,0.4,0.4,0,0.2,0.6,0.2,0.2,2,5,5,Firefox,Central African Republic,1
156.204.114.254,3,0.333333333,0,0.333333333,0.333333333,0,0.666666667,0.333333333,1,3,3,Opera,Bhutan,1
156.207.61.55,1,0,0,1,0,0,0,1,1,1,1,Opera,India,1
156.208.158.68,1,0,0,1,0,1,0,0,1,1,1,Bot,Germany,1
156.209.214.85,4,0,0.5,0.5,0,0.25,0.25,0.5,2,4,4,Firefox,Guernsey,1
156.21.70.201,1,0,0,0,1,0,1,0,1,1,1,Bot,France,1
156.210.40.123,5,0.4,0.4,0,0.2,0.4,0.4,0.2,4,5,5,Bot,Cocos (Keeling) Islands,-1
156.211.10.2,1,1,0,0,0,0,1,0,1,1,1,Edge,Netherlands Antilles,1
156.211.56.206,2,0.5,0,0,0.5,0.5,0.5,0,2,2,2,Opera,Grenada,1
156.212.135.28,5,0,0.4,0.2,0.4,0.4,0,0.6,5,5,5,Edge,Saint Helena,-1
156.213.162.66,3,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,Bot,New Zealand,1
156.213.167.47,6,0.666666667,0.166666667,0.166666667,0,0.666666667,0,0.333333333,4,6,6,Opera,French Polynesia,-1
156.215.200.150,1,0,1,0,0,0,0,1,1,1,1,Safari,Brazil,1
156.215.249.189,1,0,1,0,0,0,0,1,1,1,1,Chrome,Eritrea,1
156.215.9.54,5,0.2,0.2,0.2,0.4,0.2,0.6,0.2,4,5,5,Edge,Saint Helena,-1
156.216.241.178,2,0.5,0,0,0.5,0,0.5,0.5,1,2,2,Firefox,Cote d'Ivoire,1
156.218.27.16,1,0,1,0,0,0,1,0,1,1,1,Edge,India,1
156.220.46.205,1,1,0,0,0,0,1,0,1,1,1,Edge,Brazil,1
156.221.131.181,1,0,0,0,1,0,0,1,1,1,1,Bot,Brazil,1
156.221.177.43,4,0.25,0.25,0.25,0.25,0.5,0.25,0.25,4,4,4,Opera,San Marino,-1
156.221.217.140,1,1,0,0,0,0,1,0,1,1,1,Bot,Germany,1
156.223.159.169,2,0,0,0.5,0.5,1,0,0,2,2,2,Edge,Algeria,1
156.224.29.128,7,0.142857143,0.285714286,0.285714286,0.285714286,0.428571429,0.285714286,0.285714286,4,7,7,Chrome,Greenland,-1
156.225.100.184,1,1,0,0,0,0,1,0,1,1,1,Opera,Brazil,1
156.225.12.225,2,0.5,0.5,0,0,1,0,0,1,2,2,Opera,United Arab Emirates,1
156.225.176.231,5,0.4,0.4,0.2,0,0.2,0.2,0.6,4,5,5,Bot,Finland,-1
156.225.219.105,4,0.25,0.5,0.25,0,0.5,0.25,0.25,3,4,4,Chrome,Mauritania,1
156.227.251.52,2,0,0,0,1,0.5,0,0.5,2,2,2,Chrome,Haiti,1
156.23.75.27,4,0.5,0.5,0,0,0.25,0.5,0.25,3,4,4,Bot,Gibraltar,1
156.230.132.134,2,0.5,0,0.5,0,0,0.5,0.5,2,2,2,Firefox,Falkland Islands (Malvinas),1
156.232.87.104,1,0,0,0,1,1,0,0,1,1,1,Safari,Canada,1
156.235.232.50,3,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.666666667,3,3,3,Chrome,Guyana,1
156.236.231.236,2,0.5,0,0,0.5,0.5,0.5,0,2,2,2,Chrome,New Zealand,1
156.239.32.169,4,0.25,0.25,0.5,0,0.75,0,0.25,3,4,4,Firefox,Isle of Man,1
156.24.168.184,3,0,0,0.333333333,0.666666667,0.333333333,0.666666667,0,3,3,3,Chrome,Bahrain,1
156.24.203.227,4,0,0.5,0.25,0.25,0.25,0,0.75,3,4,4,Firefox,Oman,1
156.240.119.164,1,0,0,1,0,1,0,0,1,1,1,Safari,Canada,1
156.240.123.35,1,0,1,0,0,0,1,0,1,1,1,Safari,Brazil,1
156.241.182.139,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Firefox,Somalia,1
156.241.34.59,4,0.5,0.25,0.25,0,0,0,1,3,4,4,Opera,Barbados,1
156.242.38.211,6,0.5,0.166666667,0.166666667,0.166666667,0.333333333,0,0.666666667,4,6,6,Edge,Iran,-1
156.242.85.255,1,1,0,0,0,0,1,0,1,1,1,Firefox,Germany,1
156.246.90.166,2,0,0,0.5,0.5,1,0,0,2,2,2,Opera,New Caledonia,1
156.247.67.54,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,2,3,3,Chrome,Korea,1
156.249.93.230,2,0.5,0.5,0,0,0,0,1,1,2,2,Edge,Ireland,1
156.250.241.173,4,0,0.5,0.5,0,0.25,0.25,0.5,3,4,4,Bot,Taiwan,1
156.250.76.128,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Chrome,Slovenia,1
156.251.183.226,5,0.2,0.6,0,0.2,0.6,0,0.4,4,5,5,Edge,Madagascar,-1
156.251.22.22,2,0,0,0,1,1,0,0,2,2,2,Opera,Sri Lanka,1
156.251.223.168,7,0.285714286,0.285714286,0.285714286,0.142857143,0.142857143,0.285714286,0.571428571,4,7,7,Bot,Lesotho,-1
156.252.203.232,5,0.4,0.2,0,0.4,0.4,0.2,0.4,2,5,5,Chrome,Kazakhstan,1
156.252.49.56,10,0.2,0.2,0.5,0.1,0.3,0.2,0.5,5,10,9,Safari,Uganda,-1
156.253.188.144,3,0.333333333,0,0,0.666666667,1,0,0,1,3,3,Chrome,El Salvador,1
156.254.163.223,1,0,1,0,0,1,0,0,1,1,1,Firefox,Germany,1
156.254.221.172,1,1,0,0,0,0,0,1,1,1,1,Safari,Canada,1
156.27.211.184,7,0.571428571,0.285714286,0.142857143,0,0.285714286,0.428571429,0.285714286,3,7,7,Safari,Macao,-1
156.29.111.237,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Bot,Sweden,1
156.29.44.86,5,0.2,0.2,0.2,0.4,0.4,0.2,0.4,4,5,5,Opera,Kenya,-1
156.30.12.88,2,0,0,1,0,1,0,0,2,2,2,Safari,Indonesia,1
156.31.43.139,2,0.5,0,0,0.5,0.5,0,0.5,1,2,2,Safari,United Kingdom,1
156.32.90.25,5,0,0.6,0.4,0,0.2,0.2,0.6,3,5,5,Firefox,Maldives,1
156.33.238.12,2,0.5,0.5,0,0,0,0.5,0.5,1,2,2,Safari,Burundi,1
156.33.73.109,4,0.25,0.25,0.5,0,0.5,0.25,0.25,3,4,4,Edge,Seychelles,1
156.34.250.126,4,0,0.25,0.5,0.25,0,0,1,3,4,4,Bot,American Samoa,1
156.35.109.93,4,0,0.25,0.5,0.25,0.75,0,0.25,3,4,4,Edge,Uruguay,1
156.36.213.119,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,Firefox,Falkland Islands (Malvinas),1
156.36.80.235,5,0.2,0.2,0.4,0.2,0.6,0.2,0.2,4,5,5,Bot,Paraguay,-1
156.37.95.46,3,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,2,3,3,Bot,Algeria,1
156.4.24.116,3,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,3,3,3,Bot,Slovakia (Slovak Republic),1
156.40.18.183,5,0.4,0.2,0.2,0.2,0.8,0,0.2,4,5,5,Chrome,Belize,-1
156.40.81.83,4,0,0.25,0.25,0.5,0.5,0.5,0,4,4,4,Safari,Mayotte,-1
156.42.171.99,1,0,1,0,0,1,0,0,1,1,1,Firefox,USA,1
156.43.68.62,1,1,0,0,0,1,0,0,1,1,1,Firefox,Germany,1
156.45.0.82,1,0,0,0,1,0,0,1,1,1,1,Chrome,Brazil,1
156.45.225.187,1,0,0,1,0,1,0,0,1,1,1,Opera,Northern Mariana Islands,1
156.48.254.44,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,3,3,3,Bot,Poland,1
156.49.198.226,1,0,1,0,0,1,0,0,1,1,1,Safari,Niger,1
156.49.93.183,1,0,1,0,0,1,0,0,1,1,1,Opera,Canada,1
156.56.176.140,3,0.333333333,0,0,0.666666667,0.333333333,0.666666667,0,2,3,3,Edge,Malawi,1
156.60.103.233,5,0.2,0.2,0,0.6,0.4,0.2,0.4,5,5,5,Chrome,Malawi,-1
156.65.182.16,1,0,1,0,0,0,0,1,1,1,1,Safari,USA,1
156.66.37.31,7,0,0.428571429,0.285714286,0.285714286,0.571428571,0.142857143,0.285714286,4,7,7,Bot,Papua New Guinea,-1
156.66.77.100,1,0,0,1,0,1,0,0,1,1,1,Firefox,India,1
156.67.212.13,6,0.166666667,0.166666667,0.5,0.166666667,0.333333333,0.166666667,0.5,4,6,6,Bot,Costa Rica,-1
156.69.93.11,1,0,0,1,0,0,0,1,1,1,1,Firefox,China,1
156.7.209.190,2,0,0,0,1,0.5,0.5,0,2,2,2,Opera,Grenada,1
156.71.249.187,1,0,0,1,0,1,0,0,1,1,1,Firefox,USA,1
156.72.123.149,6,0.333333333,0.5,0.166666667,0,0.333333333,0.333333333,0.333333333,3,6,6,Bot,Cambodia,-1
156.72.160.75,4,0,0.25,0.5,0.25,0.25,0.25,0.5,2,4,4,Chrome,United States of America,1
156.72.178.201,4,0,0.25,0.5,0.25,0.5,0,0.5,4,4,4,Bot,Saint Vincent and the Grenadines,-1
156.73.64.236,2,0,0.5,0,0.5,0.5,0,0.5,1,2,2,Opera,Singapore,1
156.76.48.26,1,1,0,0,0,1,0,0,1,1,1,Edge,Canada,1
156.8.241.238,2,0.5,0,0,0.5,1,0,0,1,2,2,Chrome,Reunion,1
156.80.202.165,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Opera,Cocos (Keeling) Islands,1
156.87.172.170,1,0,0,1,0,1,0,0,1,1,1,Safari,India,1
156.87.95.81,2,0,0.5,0,0.5,0,0,1,2,2,2,Bot,Israel,1
156.91.50.136,1,0,0,1,0,0,1,0,1,1,1,Firefox,Brazil,1
156.93.181.36,8,0.125,0.25,0.25,0.375,0.625,0.25,0.125,5,8,8,Opera,Gibraltar,-1
156.93.27.216,4,0.25,0.5,0.25,0,0.5,0,0.5,4,4,4,Chrome,Russian Federation,-1
156.93.71.151,1,0,0,0,1,0,1,0,1,1,1,Edge,Brazil,1
156.93.90.252,1,0,1,0,0,1,0,0,1,1,1,Chrome,China,1
156.98.24.168,4,0,0.5,0.5,0,0.75,0,0.25,3,4,4,Bot,Iran,1
157.1.115.95,1,1,0,0,0,0,0,1,1,1,1,Bot,Cyprus,1
157.100.156.244,1,0,1,0,0,0,0,1,1,1,1,Opera,Canada,1
157.100.184.230,5,0.2,0.4,0.4,0,0.4,0.2,0.4,4,5,5,Opera,Bahrain,-1
157.101.91.200,4,0.25,0,0.5,0.25,0.5,0,0.5,3,4,4,Bot,French Guiana,1
157.102.141.244,2,0.5,0,0.5,0,0,0,1,2,2,2,Edge,Panama,1
157.103.119.111,5,0,0.4,0.2,0.4,0.6,0,0.4,3,5,5,Bot,Montserrat,1
157.105.96.3,2,0,0.5,0,0.5,0,0.5,0.5,2,2,2,Chrome,Bahamas,1
157.106.223.219,5,0.2,0.4,0.2,0.2,0.2,0.4,0.4,3,5,5,Bot,French Polynesia,1
157.106.235.71,3,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.333333333,3,3,3,Edge,Germany,1
157.107.107.62,1,0,1,0,0,1,0,0,1,1,1,Safari,France,1
157.110.232.56,3,0.666666667,0,0.333333333,0,0.666666667,0,0.333333333,3,3,3,Opera,Monaco,1
157.111.186.139,3,0,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,1,3,3,Bot,Qatar,1
157.111.201.245,1,1,0,0,0,1,0,0,1,1,1,Bot,Suriname,1
157.111.231.170,1,1,0,0,0,0,0,1,1,1,1,Firefox,Chile,1
157.111.54.172,7,0.285714286,0.142857143,0.285714286,0.285714286,0.571428571,0.285714286,0.142857143,4,7,7,Edge,Uganda,-1
157.112.218.140,2,0.5,0,0.5,0,0,0,1,2,2,2,Firefox,San Marino,1
157.12.66.7,1,0,0,0,1,0,1,0,1,1,1,Edge,Antarctica (the territory South of 60 deg S),1
157.123.78.15,1,1,0,0,0,0,1,0,1,1,1,Chrome,China,1
157.127.215.13,4,0.5,0,0.25,0.25,0.25,0.25,0.5,3,4,4,Firefox,Madagascar,1
157.129.152.178,1,0,0,0,1,0,0,1,1,1,1,Firefox,Germany,1
157.129.78.30,1,0,1,0,0,0,0,1,1,1,1,Opera,Brazil,1
157.130.197.214,1,0,1,0,0,0,0,1,1,1,1,Chrome,Nauru,1
157.131.177.255,7,0.428571429,0.428571429,0,0.142857143,0.285714286,0.285714286,0.428571429,4,7,7,Safari,Angola,-1
157.131.70.213,1,0,1,0,0,0,1,0,1,1,1,Firefox,Germany,1
157.133.203.67,4,0,0,0.5,0.5,0,0.75,0.25,4,4,4,Chrome,Ireland,-1
157.136.138.176,4,0.5,0,0,0.5,0.75,0.25,0,3,4,4,Bot,Greece,1
157.137.122.53,5,0.4,0.2,0.4,0,0.4,0,0.6,5,5,5,Safari,Swaziland,-1
157.137.124.196,7,0.428571429,0.142857143,0.142857143,0.285714286,0.285714286,0.285714286,0.428571429,5,7,7,Safari,British Indian Ocean Territory (Chagos Archipelago),-1
157.138.102.130,5,0.2,0.6,0.2,0,0,0.4,0.6,4,5,5,Opera,Dominican Republic,-1
157.138.220.70,1,0,1,0,0,0,1,0,1,1,1,Edge,India,1
157.139.73.89,2,0.5,0,0.5,0,1,0,0,2,2,2,Bot,Western Sahara,1
157.14.212.68,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,3,3,3,Firefox,Chile,1
157.142.91.216,3,0,0,1,0,0.666666667,0,0.333333333,3,3,3,Firefox,Turkmenistan,1
157.145.43.247,6,0.166666667,0.333333333,0.166666667,0.333333333,0.5,0,0.5,5,6,6,Opera,Ghana,-1
157.146.66.21,3,0.666666667,0,0.333333333,0,0.333333333,0.333333333,0.333333333,3,3,3,Firefox,Mali,1
157.149.203.16,1,1,0,0,0,0,0,1,1,1,1,Bot,Armenia,1
157.153.22.95,1,0,0,0,1,0,0,1,1,1,1,Chrome,Botswana,1
157.154.212.53,2,0,0,0.5,0.5,1,0,0,2,2,2,Chrome,Montenegro,1
157.16.116.72,1,1,0,0,0,0,1,0,1,1,1,Edge,Canada,1
157.16.216.89,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Bot,Congo,1
157.163.183.245,1,0,0,0,1,0,1,0,1,1,1,Bot,Brazil,1
157.165.204.41,5,0.2,0.2,0.2,0.4,0.2,0,0.8,3,5,5,Edge,Egypt,1
157.167.117.69,6,0.333333333,0,0.166666667,0.5,0,0.666666667,0.333333333,3,6,6,Edge,Morocco,-1
157.170.245.146,1,1,0,0,0,0,0,1,1,1,1,Chrome,USA,1
157.171.119.161,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Edge,Falkland Islands (Malvinas),1
157.171.131.251,1,0,0,1,0,1,0,0,1,1,1,Opera,India,1
157.171.207.230,1,1,0,0,0,1,0,0,1,1,1,Opera,Anguilla,1
157.173.106.236,1,0,0,1,0,0,0,1,1,1,1,Firefox,USA,1
157.174.122.105,1,0,1,0,0,1,0,0,1,1,1,Edge,Latvia,1
157.174.128.216,4,0.25,0,0.5,0.25,0.5,0.5,0,3,4,4,Bot,New Caledonia,1
157.174.189.10,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Firefox,Belarus,1
157.175.208.204,3,0,0.666666667,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Safari,Mauritania,1
157.175.228.171,3,0.333333333,0,0,0.666666667,0.666666667,0,0.333333333,2,3,3,Opera,French Southern Territories,1
157.177.150.139,3,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667,3,3,3,Firefox,Sierra Leone,1
157.177.238.0,5,0.4,0.4,0,0.2,0.6,0.2,0.2,3,5,5,Edge,Kazakhstan,1
157.178.241.117,6,0.333333333,0.333333333,0,0.333333333,0.5,0.166666667,0.333333333,5,6,6,Opera,Romania,-1
157.181.38.164,1,0,0,1,0,0,1,0,1,1,1,Firefox,Costa Rica,1
157.182.3.72,1,0,1,0,0,0,1,0,1,1,1,Opera,China,1
157.182.90.64,3,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,3,3,3,Opera,Heard Island and McDonald Islands,1
157.184.38.114,1,1,0,0,0,1,0,0,1,1,1,Bot,Estonia,1
157.186.232.64,1,0,0,1,0,0,0,1,1,1,1,Firefox,Philippines,1
157.188.135.19,2,0.5,0,0.5,0,0,1,0,2,2,2,Chrome,Madagascar,1
157.190.254.92,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,4,4,4,Bot,Korea,-1
157.191.106.191,2,0,0,1,0,0.5,0,0.5,2,2,2,Firefox,Zambia,1
157.195.104.53,3,0.333333333,0,0.333333333,0.333333333,0.666666667,0.333333333,0,3,3,3,Safari,Saint Lucia,1
157.196.241.41,1,1,0,0,0,0,0,1,1,1,1,Chrome,Brazil,1
157.196.36.199,1,0,0,1,0,1,0,0,1,1,1,Chrome,Peru,1
157.197.148.59,2,0,0.5,0.5,0,0,0,1,2,2,2,Chrome,Central African Republic,1
157.197.207.177,8,0.375,0.375,0.125,0.125,0.625,0,0.375,5,8,8,Chrome,Norway,-1
157.200.234.126,2,0,1,0,0,1,0,0,2,2,2,Bot,Anguilla,1
157.201.115.111,3,0.333333333,0.333333333,0.333333333,0,1,0,0,3,3,3,Edge,Saint Martin,1
157.201.163.96,3,0.333333333,0.333333333,0,0.333333333,0,0.333333333,0.666666667,2,3,3,Edge,Christmas Island,1
157.204.157.215,3,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,3,3,3,Bot,Sao Tome and Principe,1
157.207.50.204,2,0,0,0.5,0.5,1,0,0,2,2,2,Edge,Cuba,1
157.209.74.9,6,0.333333333,0.333333333,0.166666667,0.166666667,0.666666667,0,0.333333333,3,6,6,Bot,Saint Lucia,-1
157.210.86.32,2,0.5,0,0.5,0,0,0,1,2,2,2,Chrome,Saint Barthelemy,1
157.213.161.225,3,0,0.666666667,0.333333333,0,1,0,0,3,3,3,Chrome,Guinea,1
157.219.163.80,1,0,0,1,0,0,1,0,1,1,1,Edge,Canada,1
157.222.165.60,2,0,0,0.5,0.5,0,0.5,0.5,1,2,2,Chrome,Solomon Islands,1
157.225.212.101,5,0.6,0.2,0.2,0,0,0.4,0.6,2,5,5,Bot,Comoros,1
